participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.participation_fee,session.config.real_world_currency_per_point,Demographic.1.player.id_in_group,Demographic.1.player.age,Demographic.1.player.gender,Demographic.1.player.nationality,Demographic.1.player.residency,Demographic.1.player.ethnicity,Demographic.1.player.education,Demographic.1.player.payoff,Demographic.1.group.id_in_subsession,Demographic.1.subsession.round_number,matrix_new.1.player.id_in_group,matrix_new.1.player.answer_q01,matrix_new.1.player.answer_q02,matrix_new.1.player.start_time0,matrix_new.1.player.elapsed_time0,matrix_new.1.player.count0,matrix_new.1.player.is_correct0,matrix_new.1.player.score,matrix_new.1.player.test_matrix1,matrix_new.1.player.test_matrix2,matrix_new.1.player.answer_q11,matrix_new.1.player.answer_q12,matrix_new.1.player.start_time1,matrix_new.1.player.elapsed_time1,matrix_new.1.player.is_correct1,matrix_new.1.player.count1,matrix_new.1.player.score1,matrix_new.1.player.answer_q21,matrix_new.1.player.answer_q22,matrix_new.1.player.start_time2,matrix_new.1.player.elapsed_time2,matrix_new.1.player.is_correct2,matrix_new.1.player.count2,matrix_new.1.player.score2,matrix_new.1.player.answer_q31,matrix_new.1.player.answer_q32,matrix_new.1.player.start_time3,matrix_new.1.player.elapsed_time3,matrix_new.1.player.is_correct3,matrix_new.1.player.count3,matrix_new.1.player.score3,matrix_new.1.player.answer_q41,matrix_new.1.player.answer_q42,matrix_new.1.player.start_time4,matrix_new.1.player.elapsed_time4,matrix_new.1.player.is_correct4,matrix_new.1.player.count4,matrix_new.1.player.score4,matrix_new.1.player.answer_q51,matrix_new.1.player.answer_q52,matrix_new.1.player.start_time5,matrix_new.1.player.elapsed_time5,matrix_new.1.player.is_correct5,matrix_new.1.player.count5,matrix_new.1.player.score5,matrix_new.1.player.answer_q61,matrix_new.1.player.answer_q62,matrix_new.1.player.start_time6,matrix_new.1.player.elapsed_time6,matrix_new.1.player.is_correct6,matrix_new.1.player.count6,matrix_new.1.player.score6,matrix_new.1.player.answer_q71,matrix_new.1.player.answer_q72,matrix_new.1.player.start_time7,matrix_new.1.player.elapsed_time7,matrix_new.1.player.is_correct7,matrix_new.1.player.count7,matrix_new.1.player.score7,matrix_new.1.player.answer_q81,matrix_new.1.player.answer_q82,matrix_new.1.player.start_time8,matrix_new.1.player.elapsed_time8,matrix_new.1.player.is_correct8,matrix_new.1.player.count8,matrix_new.1.player.score8,matrix_new.1.player.answer_q91,matrix_new.1.player.answer_q92,matrix_new.1.player.start_time9,matrix_new.1.player.elapsed_time9,matrix_new.1.player.is_correct9,matrix_new.1.player.count9,matrix_new.1.player.score9,matrix_new.1.player.answer_q101,matrix_new.1.player.answer_q102,matrix_new.1.player.start_time10,matrix_new.1.player.elapsed_time10,matrix_new.1.player.is_correct10,matrix_new.1.player.count10,matrix_new.1.player.score10,matrix_new.1.player.matrix_payoff0,matrix_new.1.player.matrix_payoff,matrix_new.1.player.avg_score,matrix_new.1.player.payoff,matrix_new.1.group.id_in_subsession,matrix_new.1.subsession.round_number,discrete.1.player.id_in_group,discrete.1.player.test_intro1,discrete.1.player.test_intro2,discrete.1.player.test_belief1,discrete.1.player.test_belief2,discrete.1.player.time9,discrete.1.player.choice1,discrete.1.player.rand_choice,discrete.1.player.predalg,discrete.1.player.predhum,discrete.1.player.beliefalgorithm,discrete.1.player.beliefhuman,discrete.1.player.gender2,discrete.1.player.ethnicity2,discrete.1.player.age2,discrete.1.player.education2,discrete.1.player.payoff_belief_a,discrete.1.player.payoff_choice_a,discrete.1.player.payoff_belief_h,discrete.1.player.payoff_choice_h,discrete.1.player.payoff_belief,discrete.1.player.payoff_choice,discrete.1.player.accuracyalgorithm,discrete.1.player.accuracyhuman,discrete.1.player.treatment,discrete.1.player.test,discrete.1.player.test2,discrete.1.player.random_draw,discrete.1.player.payoff,discrete.1.group.id_in_subsession,discrete.1.subsession.round_number,openquestion.1.player.id_in_group,openquestion.1.player.test_intro,openquestion.1.player.choice1,openquestion.1.player.beliefa,openquestion.1.player.beliefh,openquestion.1.player.explanation,openquestion.1.player.explanation2,openquestion.1.player.fair,openquestion.1.player.transparent,openquestion.1.player.simpler,openquestion.1.player.familiar,openquestion.1.player.characteristics,openquestion.1.player.previous_performance,openquestion.1.player.discriminate,openquestion.1.player.quickly,openquestion.1.player.error,openquestion.1.player.other,openquestion.1.player.x1,openquestion.1.player.x2,openquestion.1.player.x3,openquestion.1.player.x4,openquestion.1.player.x5,openquestion.1.player.payoff,openquestion.1.group.id_in_subsession,openquestion.1.subsession.round_number,scl.1.player.id_in_group,scl.1.player.lottery_choice,scl.1.player.outcome_to_pay,scl.1.player.outcome_lo,scl.1.player.outcome_hi,scl.1.player.payoff,scl.1.group.id_in_subsession,scl.1.subsession.round_number,BFI_S.1.player.id_in_group,BFI_S.1.player.Worry,BFI_S.1.player.Nervous,BFI_S.1.player.Relax,BFI_S.1.player.Talkative,BFI_S.1.player.Sociable,BFI_S.1.player.Reserved,BFI_S.1.player.Original,BFI_S.1.player.Artistic,BFI_S.1.player.Active_imagination,BFI_S.1.player.Rude,BFI_S.1.player.Forgiving,BFI_S.1.player.Considerate,BFI_S.1.player.Thorough_job,BFI_S.1.player.Lazy,BFI_S.1.player.Efficient,BFI_S.1.player.Neuroticism,BFI_S.1.player.Extraversion,BFI_S.1.player.Openness,BFI_S.1.player.Agreeableness,BFI_S.1.player.Conscientiousness,BFI_S.1.player.payoff,BFI_S.1.group.id_in_subsession,BFI_S.1.subsession.round_number,final_payoff.1.player.id_in_group,final_payoff.1.player.matrix_payoff,final_payoff.1.player.mpl_payoff,final_payoff.1.player.belief_payoff,final_payoff.1.player.belief_choice,final_payoff.1.player.payoff,final_payoff.1.group.id_in_subsession,final_payoff.1.subsession.round_number,payment_info.1.player.id_in_group,payment_info.1.player.payoff_backup,payment_info.1.player.payoff,payment_info.1.group.id_in_subsession,payment_info.1.subsession.round_number
47,qr6nq3ca,,0,34,33,payment_info,PaymentInfo,10.16.188.20,2019-07-05 15:04:20.155608+00:00,1,AWRTEHHCTYDU3,3I0BTBYZAXLP2IO2VHUOID6OQC6Y0Z,1.27,1.37,o539rllm,,,36FQTHX3Z3RMKIXUE9TLNGA43BT3B5,3GRRK9BQWREOB4YC89R86SOLHSUDPY,,0,0.1,1,47,6,0,NG,US,Other,3,0,1,1,47,79,21,1562339177,39.44,1,0,,,,63,37,1562339248,15.92,0,1,,85,15,1562339264,58.11,0,1,,16,84,1562339322,18.38,0,1,,3,97,1562339340,14.59,0,1,,87,13,1562339355,26.22,0,1,,23,77,1562339381,47.73,0,1,,4,96,1562339429,13.56,0,1,,0,0,1562339442,99.73,1,1,,43,57,1562339542,59.25,0,1,,80,20,1562339601,15.23,0,1,,0.84,,54.1,0.51,1,1,47,1,1,0,1,59.25,0,0,44.46,18.93,4,5,0,0,6,3,0,0.76,0,0.76,,,50,50,baseline,4,9,0,0.76,1,1,47,,0,4,5,"Humans program the algorithm anyways, humans can express sentiments, algorithms can't.","I tried hard to have a reason, but ended up just guessing the numbers.",4,4,3,2,2,2,2,5,1,2,,,,,,0,1,1,47,5,low,0,1.5,0,1,1,47,1,1,5,1,2,5,5,5,5,1,4,5,5,2,5,,,,,,0,1,1,47,,,,,0,1,1,47,,0,1,1
48,f3gvucqh,,0,34,33,payment_info,PaymentInfo,10.29.80.159,2019-07-05 15:04:20.518681+00:00,1,AE87K978IXPYP,3E47SOBEYQWN6A4D3F15RQE19I5IC6,5.17,5.27,o539rllm,,,36FQTHX3Z3RMKIXUE9TLNGA43BT3B5,3GRRK9BQWREOB4YC89R86SOLHSUDPY,,0,0.1,1,48,3,1,US,US,Asian,5,0,1,1,48,79,21,1562339103,6.64,1,0,,,,63,37,1562339114,6.17,0,1,,15,85,1562339120,9.98,0,1,,16,84,1562339130,10.03,0,1,,97,3,1562339140,6.14,0,1,,87,13,1562339147,9.66,0,1,,77,23,1562339156,13.51,0,1,,4,96,1562339170,7.86,0,1,,74,26,1562339178,4.47,0,1,,57,43,1562339182,7.65,0,1,,20,80,1562339190,4.99,0,1,,1.39,,81.9,1.37,1,1,48,1,1,0,1,7.65,1,0,12.18,8,21,8,1,0,3,5,0.22,1.3,1,1.3,,,45,56,transp,64,2,0,2.3,1,1,48,,1,21,8,There was a defined method for determining scores. It helped me better understand others metrics for determining performance.,"I overshot the algorithm average by a lot. I did not interpret the algorithm correctly. However, with the human estimate I just gave my own estimate.",3,3,3,2,3,3,3,4,3,3,,,,,,0,1,1,48,5,high,0,1.5,1.5,1,1,48,5,5,4,3,1,5,3,4,3,4,3,4,4,4,4,,,,,,0,1,1,48,,,,,0,1,1,48,,0,1,1
49,wpz42krs,,0,34,33,payment_info,PaymentInfo,10.102.178.108,2019-07-05 15:04:23.495728+00:00,1,A1C59M3HPCO503,37UQDCYH6XVMGZTHB5SDQTCHG9AV7N,3.87,3.97,o539rllm,,,36FQTHX3Z3RMKIXUE9TLNGA43BT3B5,3GRRK9BQWREOB4YC89R86SOLHSUDPY,,0,0.1,1,49,3,0,US,US,White,4,0,1,1,49,21,79,1562340518,12.79,1,0,,,,63,37,1562340539,6.66,0,1,,15,85,1562340546,7.48,0,1,,84,16,1562340554,7.1,0,1,,97,3,1562340561,3.45,0,1,,13,87,1562340564,15.07,0,1,,77,23,1562340579,6.5,0,1,,96,4,1562340586,4.94,0,1,,26,74,1562340591,8.07,0,1,,43,57,1562340599,8.03,0,1,,80,20,1562340607,4.62,0,1,,1.29,,82.8,1.37,1,1,49,1,1,0,1,8.03,1,0,14.75,11.5,9,11,0,1,3,4,0.67,1.25,1,1.25,,,99,99,baseline,23,1,0,2.25,1,1,49,,1,9,11,"I don't know, I was worried of bias for gender but I didn't know which would be better",The difference is 2. I don't understand the question.,4,4,4,3,3,4,3,5,2,3,,,,,,0,1,1,49,3,low,0.25,1,0.25,1,1,49,5,5,2,1,1,5,3,4,5,2,3,3,3,5,4,,,,,,0,1,1,49,,,,,0,1,1,49,,0,1,1
50,ptcbnu3j,,0,25,33,openquestion,Introduction,10.143.95.56,2019-07-05 15:04:27.812549+00:00,1,A2LUF7SWGZYH74,3AUQQEL7U5T8YOTXQ674BE2U8V4V0N,1.13,1.23,o539rllm,,,36FQTHX3Z3RMKIXUE9TLNGA43BT3B5,3GRRK9BQWREOB4YC89R86SOLHSUDPY,,0,0.1,1,50,5,1,US,US,Indian American,6,0,1,1,50,0,0,1562339183,92.69,1,1,,,,63,37,1562339286,55.64,0,1,,85,15,1562339342,87.26,0,1,,84,16,1562339429,16.54,0,1,,97,3,1562339445,19.27,0,1,,87,13,1562339465,14.07,0,1,,77,23,1562339479,39.49,0,1,,96,4,1562339518,16.1,0,1,,0,0,1562339534,91.3,1,4,,43,57,1562339626,66.32,0,1,,0,0,1562339692,92.51,1,1,,0,,40.5,0.39,1,1,50,1,1,0,1,66.32,0,0,45.49,65.37,4,4,1,0,5,6,0,0.74,0,0.74,,,5,3,transp,77,1,0,0.74,1,1,50,,0,4,4,,,,,,,,,,,,,,,,,,0,1,1,50,,,,,0,1,1,50,,,,,,,,,,,,,,,,,,,,,0,1,1,50,,,,,0,1,1,50,,0,1,1
51,5k7g86g9,,0,34,33,payment_info,PaymentInfo,10.168.231.137,2019-07-05 15:04:29.316635+00:00,1,A168B0VAQ1RXKB,3TU5ZICBRD1YB52JZBQ9Y694A11Q8B,4.2,4.3,o539rllm,,,36FQTHX3Z3RMKIXUE9TLNGA43BT3B5,3GRRK9BQWREOB4YC89R86SOLHSUDPY,,0,0.1,1,51,10,0,US,US,White,5,0,1,1,51,79,21,1562339134,33.09,1,0,,,,63,37,1562339197,17.09,0,1,,85,15,1562339214,23.05,0,1,,84,16,1562339237,85.16,0,1,,97,3,1562339323,17.57,0,1,,87,13,1562339340,34.14,0,1,,77,23,1562339374,18.29,0,1,,96,4,1562339393,15.31,0,1,,74,26,1562339408,27.13,0,1,,43,57,1562339435,15.13,0,1,,80,20,1562339450,10.64,0,1,,0.95,,63.7,1.25,1,1,51,1,1,0,1,15.13,0,0,24.47,18,12,10,0,1,10,5,0,1.09,0.36,1.09,,,50,50,baseline,7,5,0,1.45,1,1,51,,0,12,10,"I thought the human recruiter would do a better job of predicting based on factors in addition to age, gender and education (for instance, time of day it was taken).",I thought the human evaluator would predict that I would do slightly better than the algorithmic as the human evaluator would presumably take some non-scientific factors into the predicted values.,3,4,4,2,2,4,1,3,2,2,,,,,,0,1,1,51,5,high,0,1.5,1.5,1,1,51,2,1,5,3,4,3,4,4,4,1,5,4,4,1,5,,,,,,0,1,1,51,,,,,0,1,1,51,,0,1,1
52,vhj0tg2a,,0,34,33,payment_info,PaymentInfo,10.109.197.170,2019-07-05 15:04:31.096144+00:00,1,A2251X4Z0421VE,3K4J6M3CXETLH41KTD5B0JBXU2SGAA,3.01,3.11,o539rllm,,,36FQTHX3Z3RMKIXUE9TLNGA43BT3B5,3GRRK9BQWREOB4YC89R86SOLHSUDPY,,0,0.1,1,52,8,1,US,US,White,5,0,1,1,52,79,21,1562339188,12.64,1,0,,,,63,37,1562339214,12.02,0,1,,85,15,1562339226,21.74,0,1,,16,84,1562339247,8.85,0,1,,3,97,1562339256,7.53,0,1,,87,13,1562339264,6.5,0,1,,23,77,1562339270,7.23,0,1,,4,96,1562339278,6.42,0,1,,74,26,1562339284,8.63,0,1,,43,57,1562339293,9.6,0,1,,20,80,1562339302,7.35,0,1,,1.29,,80.5,1.34,1,1,52,1,1,0,1,9.6,1,0,15.94,18,7,9,1,1,8,5,0.2,1.23,0.19,1.23,,,55,65,transp,72,2,0,1.42,1,1,52,,1,7,9,"When it comes to actual facts and numbers, algorithms are more accurate than humans.","Beings that I am a male and the algorithmic evaluator placed a higher time for females, I figured it would assign me a fast time.",4,4,4,3,2,2,2,5,1,2,,,,,,0,1,1,52,3,low,0.25,1,0.25,1,1,52,4,3,3,4,4,3,4,2,4,3,4,4,4,3,4,,,,,,0,1,1,52,,,,,0,1,1,52,,0,1,1
53,edav81sy,,0,2,33,Demographic,Questionaire,10.69.178.208,2019-07-05 15:04:31.635401+00:00,1,ARQ8PXKYRL90Q,38SKSKU7R1XG9EYJGSU4U94O3RJILM,0,0.1,o539rllm,,,36FQTHX3Z3RMKIXUE9TLNGA43BT3B5,3GRRK9BQWREOB4YC89R86SOLHSUDPY,,0,0.1,1,53,,,,,,,0,1,1,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,53,,,,,,,,,,,,,,,,,,,,,,,,baseline,,,,0,1,1,53,,,,,,,,,,,,,,,,,,,,,,0,1,1,53,,,,,0,1,1,53,,,,,,,,,,,,,,,,,,,,,0,1,1,53,,,,,0,1,1,53,,0,1,1
54,c4qsc4p3,,0,34,33,payment_info,PaymentInfo,10.7.159.85,2019-07-05 15:04:33.232794+00:00,1,A2SD7GN80U31GW,3HFNH7HEMHED4K81I92XQJQ2YKEQGR,3,3.1,o539rllm,,,36FQTHX3Z3RMKIXUE9TLNGA43BT3B5,3GRRK9BQWREOB4YC89R86SOLHSUDPY,,0,0.1,1,54,5,0,US,US,White,5,0,1,1,54,21,79,1562339218,23.16,2,0,,,,63,37,1562339267,21.78,0,1,,85,15,1562339289,12.16,0,1,,16,84,1562339301,12.16,0,1,,97,3,1562339313,10.33,0,1,,87,13,1562339323,7.22,0,1,,77,23,1562339331,12.78,0,1,,96,4,1562339343,9.46,0,1,,26,74,1562339353,22.16,0,2,,57,43,1562339375,11.12,0,1,,80,20,1562339386,49.12,0,3,,1.11,,73.2,1.31,1,1,54,1,1,0,1,11.12,0,0,18.59,13,41,30,0,1,5,5,0,1.19,0,1.19,,,90,40,transp,62,4,1,1.19,1,1,54,,0,41,30,"I could tell the algorithm was going to be really high and I thought the algorithm seemed incorrect. Why would more education add more time to solve? Also, it would think a 1 year old would solve it faster than anyone?? that's ridiculous.","I picked a reasonable seeming average for the human evaluator, and did the math for the algorithm (but you changed the algorithm on different pages, on one page it added time for white participants but that was missing on the page where I had to put my guess).",1,5,5,1,1,3,3,3,4,2,,,,,,0,1,1,54,1,low,0.5,0.5,0.5,1,1,54,5,5,1,1,1,5,2,3,3,4,1,2,2,5,2,,,,,,0,1,1,54,,,,,0,1,1,54,,0,1,1
55,gk2rp840,,0,34,33,payment_info,PaymentInfo,10.16.248.167,2019-07-05 15:04:33.617026+00:00,1,A3IO4P2AU6NA18,32N49TQG3GI4Z1RFI84X0KE7HHGVAE,4.29,4.39,o539rllm,,,36FQTHX3Z3RMKIXUE9TLNGA43BT3B5,3GRRK9BQWREOB4YC89R86SOLHSUDPY,,0,0.1,1,55,9,1,US,US,White,6,0,1,1,55,21,79,1562339179,26.88,1,0,,,,37,63,1562339221,15.33,0,1,,15,85,1562339237,17.33,0,1,,84,16,1562339254,18.23,0,1,,97,3,1562339272,15.45,0,1,,13,87,1562339288,15,0,1,,77,23,1562339303,15.11,0,1,,96,4,1562339318,13.46,0,1,,74,26,1562339331,15.19,0,1,,57,43,1562339346,14.69,0,1,,80,20,1562339361,20.67,0,1,,1.05,,74,1.26,1,1,55,1,1,0,1,14.69,1,0,20.1,25,15,17,1,1,9,6,0.74,1.17,0.36,1.17,,,100,90,baseline,46,2,0,1.53,1,1,55,,1,15,17,I made an assumption that the algorithmic recruiter would have fewer biases.,"Same as above. I assumed, incorrectly maybe, that the algorithmic recruiter would be more accurate.",4,3,4,1,1,4,1,4,1,2,,,,,,0,1,1,55,5,high,0,1.5,1.5,1,1,55,2,2,4,3,3,4,4,4,5,3,4,4,4,3,4,,,,,,0,1,1,55,,,,,0,1,1,55,,0,1,1
56,onh4zpdx,,0,34,33,payment_info,PaymentInfo,10.41.175.249,2019-07-05 15:04:35.378055+00:00,1,A1JKOYJQ4EP1HJ,3TE3O857308N1RFUW968T566KNC2RM,3.86,3.96,o539rllm,,,36FQTHX3Z3RMKIXUE9TLNGA43BT3B5,3GRRK9BQWREOB4YC89R86SOLHSUDPY,,0,0.1,1,56,4,1,US,US,Black,5,0,1,1,56,79,21,1562339228,18.82,1,0,,,,63,37,1562339265,10.45,0,1,,85,15,1562339276,10.91,0,1,,84,16,1562339287,15.83,0,1,,97,3,1562339303,12.76,0,1,,87,13,1562339315,20.21,0,1,,77,23,1562339336,9.28,0,1,,96,4,1562339345,12.66,0,1,,74,26,1562339358,19.31,0,1,,57,43,1562339377,19.42,0,1,,80,20,1562339396,11.81,0,1,,1.19,,75.8,1.18,1,1,56,1,1,0,1,19.42,1,1,19.17,16,19,19,1,0,4,5,1,1.18,0.91,1.18,,,50,50,transp,31,8,1,2.18,1,1,56,,1,19,19,I just felt,Both are same,3,3,3,3,3,3,3,3,3,3,,,,,,0,1,1,56,1,high,0.5,0.5,0.5,1,1,56,2,2,2,3,2,2,3,2,3,3,3,3,2,2,3,,,,,,0,1,1,56,,,,,0,1,1,56,,0,1,1
57,ads9gnzg,,0,34,33,payment_info,PaymentInfo,10.101.231.143,2019-07-05 15:04:38.769110+00:00,1,A3G79KHMDV51Q8,3VZLGYJEYLAX4Y4IUFLE5Y216DVZXM,3,3.1,o539rllm,,,36FQTHX3Z3RMKIXUE9TLNGA43BT3B5,3GRRK9BQWREOB4YC89R86SOLHSUDPY,,0,0.1,1,57,8,0,US,US,White,5,0,1,1,57,21,79,1562339147,13.05,1,0,,,,37,63,1562339196,16.21,0,1,,85,15,1562339212,10.41,0,1,,84,16,1562339223,25.68,0,1,,97,3,1562339249,8.91,0,1,,87,13,1562339257,16.38,0,1,,77,23,1562339274,40.86,0,1,,96,4,1562339315,5.17,0,1,,26,74,1562339320,22.87,0,1,,57,43,1562339343,22.83,0,1,,80,20,1562339366,8.38,0,1,,1.28,,72.3,1.12,1,1,57,1,1,0,1,22.83,0,1,27.05,20.5,35,26,0,1,8,5,0.37,1.05,0.7,1.05,,,20,60,baseline,55,1,0,1.75,1,1,57,,0,35,26,I think that human reasoning and emotion would have played into factoring a smaller number.,"I did poorly on a couple of them, just wasn't very fast. AI would take all trials into account and my average would have been higher I am sure.",4,4,4,2,1,4,1,4,1,1,,,,,,0,1,1,57,4,low,0.13,1.25,0.13,1,1,57,2,2,4,2,2,4,4,4,3,2,2,3,3,4,5,,,,,,0,1,1,57,,,,,0,1,1,57,,0,1,1
58,an9yf8eb,,0,34,33,payment_info,PaymentInfo,10.123.204.200,2019-07-05 15:04:39.216103+00:00,1,A2RERBGRTEWXK4,36W0OB37HWE0I843PB3S2CE7INCHZB,3.07,3.17,o539rllm,,,36FQTHX3Z3RMKIXUE9TLNGA43BT3B5,3GRRK9BQWREOB4YC89R86SOLHSUDPY,,0,0.1,1,58,8,1,RU,US,White,7,0,1,1,58,21,79,1562339208,19.98,1,0,,,,63,37,1562339248,20.83,0,1,,15,85,1562339269,30.29,0,1,,16,84,1562339299,17.73,0,1,,3,97,1562339317,12.07,0,1,,87,13,1562339329,26.16,0,1,,77,23,1562339355,26.32,0,1,,4,96,1562339381,17.77,0,1,,26,74,1562339399,29.87,0,1,,43,57,1562339429,30.61,0,1,,80,20,1562339460,24.85,0,2,,1.17,,66.4,0.99,1,1,58,1,1,0,1,30.61,1,1,28.49,22.17,30,25,1,1,8,7,0.98,1.03,0.92,1.03,,,50,50,transp,59,6,0,1.95,1,1,58,,1,30,25,"I don't know, just fill that the algorithm is more accurate","I don't know, just an internal perception.",4,4,4,3,3,2,3,4,2,2,,,,,,0,1,1,58,4,low,0.13,1.25,0.13,1,1,58,4,4,3,2,2,3,3,2,4,2,4,4,3,3,4,,,,,,0,1,1,58,,,,,0,1,1,58,,0,1,1
59,jd2c5yix,,0,34,33,payment_info,PaymentInfo,10.33.175.79,2019-07-05 15:04:39.281647+00:00,1,A2XE5XSUOIFOHE,38SKSKU7R1XG9EYJGSU4U94O3RJILM,3.53,3.63,o539rllm,,,36FQTHX3Z3RMKIXUE9TLNGA43BT3B5,3GRRK9BQWREOB4YC89R86SOLHSUDPY,,0,0.1,1,59,2,0,US,US,White,4,0,1,1,59,79,21,1562339154,12.85,1,0,,,,37,63,1562339210,14.1,0,1,,85,15,1562339225,27.77,0,1,,16,84,1562339252,31.93,0,2,,3,97,1562339284,4.77,0,1,,87,13,1562339289,5.57,0,1,,23,77,1562339295,10.94,0,1,,96,4,1562339306,10.31,0,1,,74,26,1562339316,14,0,1,,43,57,1562339330,11.63,0,1,,20,80,1562339342,5.22,0,1,,1.29,,76.3,1.31,1,1,59,1,1,0,1,11.63,0,0,15.9,9,15,12,0,1,2,4,0.99,1.23,0.91,1.23,,,80,95,baseline,24,8,1,2.22,1,1,59,,0,15,12,"I chose the human recruiter because they have feelings and previous opinions, so they can use my demographic info more effectively.",I feel as though the algorithmic evaluator will assign me the exact average while the human will take out the outlier on #2.,4,5,5,1,1,5,1,5,1,1,,,,,,0,1,1,59,5,low,0,1.5,0,1,1,59,5,4,2,5,5,2,4,5,5,4,4,3,3,4,3,,,,,,0,1,1,59,,,,,0,1,1,59,,0,1,1
60,po46ycxm,,0,3,33,matrix_new,Start,10.69.140.54,2019-07-05 15:04:41.953107+00:00,1,A27D010QJJWA4B,3AZHRG4CU4KOMFRE6W1YSJABHBC03W,0,0.1,o539rllm,,,36FQTHX3Z3RMKIXUE9TLNGA43BT3B5,3GRRK9BQWREOB4YC89R86SOLHSUDPY,,0,0.1,1,60,6,1,US,US,White,6,0,1,1,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,60,,,,,,,,,,,,,,,,,,,,,,,,transp,,,,0,1,1,60,,,,,,,,,,,,,,,,,,,,,,0,1,1,60,,,,,0,1,1,60,,,,,,,,,,,,,,,,,,,,,0,1,1,60,,,,,0,1,1,60,,0,1,1
61,24x2djj9,,0,1,33,Demographic,Introduction,10.95.238.212,2019-07-05 15:04:43.118848+00:00,1,A1D6T3TYET20QR,3RUIQRXJBBOIZF6P1VRHMPWGKVDLL3,0,0.1,o539rllm,,,36FQTHX3Z3RMKIXUE9TLNGA43BT3B5,3GRRK9BQWREOB4YC89R86SOLHSUDPY,,0,0.1,1,61,,,,,,,0,1,1,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,61,,,,,,,,,,,,,,,,,,,,,,,,baseline,,,,0,1,1,61,,,,,,,,,,,,,,,,,,,,,,0,1,1,61,,,,,0,1,1,61,,,,,,,,,,,,,,,,,,,,,0,1,1,61,,,,,0,1,1,61,,0,1,1
62,d1kcqze1,,0,34,33,payment_info,PaymentInfo,10.165.209.116,2019-07-05 15:04:43.600316+00:00,1,A12ATVBE1I4567,3ZR9AIQJUB994BAI6A6H2O2HVB804H,3.57,3.67,o539rllm,,,36FQTHX3Z3RMKIXUE9TLNGA43BT3B5,3GRRK9BQWREOB4YC89R86SOLHSUDPY,,0,0.1,1,62,4,1,US,US,Asian,5,0,1,1,62,21,79,1562339129,10.47,1,0,,,,63,37,1562339149,4.99,0,1,,85,15,1562339154,6.88,0,1,,16,84,1562339161,11.19,0,1,,97,3,1562339172,5.33,0,1,,13,87,1562339178,7.81,0,1,,23,77,1562339186,6.61,0,1,,4,96,1562339192,8.59,0,1,,26,74,1562339201,4.05,0,1,,57,43,1562339205,12.34,0,1,,20,80,1562339217,4.77,0,1,,1.33,,82.7,1.29,1,1,62,1,1,0,1,12.34,0,0,15.42,15,20,10,1,0,4,5,0.79,1.24,0.75,1.24,,,10,10,transp,29,3,1,2.03,1,1,62,,0,20,10,I thought it would pay me more.,The algorithm had a faulty reason for predicting time. Education somehow made it predict time longer.,2,3,3,2,2,3,4,3,3,5,,,,,,0,1,1,62,3,low,0.25,1,0.25,1,1,62,1,1,4,3,3,3,5,5,5,3,3,3,4,3,4,,,,,,0,1,1,62,,,,,0,1,1,62,,0,1,1
63,5xm2oh6j,,0,34,33,payment_info,PaymentInfo,10.35.223.234,2019-07-05 15:04:43.880846+00:00,1,A1AMGHYG5PT0L2,3WMOAN2SRBXBJKL4RC92MQY7GOFNVQ,2.54,2.64,o539rllm,,,36FQTHX3Z3RMKIXUE9TLNGA43BT3B5,3GRRK9BQWREOB4YC89R86SOLHSUDPY,,0,0.1,1,63,7,0,US,US,White,7,0,1,1,63,21,79,1562339120,15.65,1,0,,,,63,37,1562339194,9.43,0,1,,15,85,1562339203,25.3,0,1,,84,16,1562339229,8.28,0,1,,3,97,1562339237,7.93,0,1,,87,13,1562339245,56.27,0,1,,77,23,1562339301,12.74,0,1,,4,96,1562339314,7.83,0,1,,74,26,1562339322,15.07,0,1,,43,57,1562339337,12.93,0,1,,80,20,1562339350,7.65,0,1,,1.24,,73.7,1.28,1,1,63,1,1,0,1,12.93,1,1,22.47,18.95,25,35,0,1,7,7,0.94,1.13,0,1.13,,,75,75,baseline,36,1,0,1.13,1,1,63,,1,25,35,"I think I was pretty consistent in my times, so I figured the algorithm would pick that up more so than the human",I figured the human would evaluate me lower. I was wrong.,3,3,4,2,1,5,1,4,2,1,,,,,,0,1,1,63,4,low,0.13,1.25,0.13,1,1,63,4,4,2,2,2,2,4,4,4,2,5,4,4,4,4,,,,,,0,1,1,63,,,,,0,1,1,63,,0,1,1
